CustomerID,SumTotalSale,AvgUnitPrice,AvgQuantity,Segment
12401,69.3,8.35,2.5,< £1k
12402,195.6,2.1199999999999997,9.2,< £1k
12403,391.7,4.3500000000000005,23.5,< £1k
12405,1390.3900000000006,2.8564150943396225,16.0188679245283,£1k - £5k
12406,3280.7500000000014,2.8332407407407403,16.75,£1k - £5k
12407,1507.12,2.410972222222222,19.48611111111111,£1k - £5k
12408,2587.57,2.5785185185185178,12.796296296296296,£1k - £5k
12409,11056.930000000004,3.526666666666666,48.62280701754386,> £10k
12410,521.0799999999999,5.072962962962964,7.592592592592593,< £1k
12412,1142.8799999999999,1.9748275862068971,14.206896551724139,£1k - £5k
12413,676.15,4.224054054054053,7.594594594594595,< £1k
12414,442.41,2.284,19.8,< £1k
12415,123638.17999999988,2.431817010309285,99.53865979381443,> £10k
12417,3155.8000000000006,4.884814814814816,8.010582010582011,£1k - £5k
12418,668.5799999999997,3.5644117647058837,11.970588235294118,< £1k
12420,600.3900000000001,4.707241379310346,11.89655172413793,< £1k
12421,639.0400000000002,2.229512195121952,11.658536585365853,< £1k
12422,683.5599999999998,2.2934210526315795,9.657894736842104,< £1k
12423,1624.1100000000001,2.0766949152542353,11.11864406779661,£1k - £5k
12424,1760.9599999999998,2.7806666666666677,24.666666666666668,£1k - £5k
12425,777.1999999999999,2.5644444444444456,13.777777777777779,< £1k
12426,510.7299999999999,3.451379310344828,8.758620689655173,< £1k
12427,582.37,3.3490625,7.15625,< £1k
12428,6366.000000000005,2.956130136986304,11.907534246575343,£5k - £10k
12429,3388.400000000001,3.065744680851062,16.361702127659573,£1k - £5k
12430,216.4,2.848,11.6,< £1k
12431,6311.389999999999,3.6638655462184913,12.021008403361344,£5k - £10k
12432,4359.3200000000015,4.107383177570093,16.822429906542055,£1k - £5k
12433,13375.869999999992,2.192738095238097,26.35952380952381,> £10k
12434,765.1899999999999,3.6690740740740724,6.907407407407407,< £1k
12435,7829.889999999998,5.479166666666667,57.083333333333336,£5k - £10k
12436,429.01000000000005,2.9519999999999995,13.933333333333334,< £1k
12437,4392.659999999998,2.915945945945945,15.616216216216216,£1k - £5k
12438,2466.8500000000004,3.1427083333333328,12.177083333333334,£1k - £5k
12441,155.55,2.271,12.0,< £1k
12442,144.06,1.0981818181818184,16.454545454545453,< £1k
12444,4085.46,5.544104046242783,6.543352601156069,£1k - £5k
12445,77.4,1.3166666666666667,20.0,< £1k
12446,1002.3099999999998,4.352631578947368,6.157894736842105,£1k - £5k
12447,431.49,3.1171999999999995,7.48,< £1k
12448,365.4500000000001,4.901904761904762,11.428571428571429,< £1k
12449,3596.290000000001,3.4368449197860964,8.144385026737968,£1k - £5k
12450,197.88,1.6175000000000002,16.0,< £1k
12451,8893.519999999999,2.339491525423729,18.231638418079097,£5k - £10k
12452,348.57000000000005,2.8835,9.05,< £1k
12453,707.0899999999999,2.3932558139534894,11.0,< £1k
12454,-5.684341886080802e-14,7.282,0.0,> £10k
12455,2339.859999999997,1.865882352941177,24.51764705882353,£1k - £5k
12456,2553.89,2.7092857142857105,12.706349206349206,£1k - £5k
12457,1597.7799999999997,3.574923076923076,10.569230769230769,£1k - £5k
12458,787.4000000000001,2.344444444444445,13.944444444444445,< £1k
12461,626.8800000000001,3.20764705882353,8.294117647058824,< £1k
12462,872.0099999999998,3.9488571428571415,7.214285714285714,< £1k
12463,1165.6299999999997,2.348313253012048,9.048192771084338,£1k - £5k
12464,957.0499999999998,10.824999999999996,4.318181818181818,< £1k
12465,673.89,2.204489795918367,9.612244897959183,< £1k
12468,652.04,2.7123684210526324,9.473684210526315,< £1k
12471,16358.91999999997,2.7797053045186737,15.43811394891945,> £10k
12472,5725.480000000004,2.1982291666666653,10.395833333333334,£5k - £10k
12473,2555.769999999999,1.7717857142857123,13.976190476190476,£1k - £5k
12474,6486.470000000002,2.366666666666666,10.723356009070296,£5k - £10k
12475,669.38,2.510857142857143,15.2,< £1k
12476,5628.580000000007,4.489921568627457,8.964705882352941,£5k - £10k
12477,13117.009999999993,4.330746753246759,11.753246753246753,> £10k
12478,545.99,3.381714285714287,6.6571428571428575,< £1k
12479,423.3,2.1597058823529416,10.235294117647058,< £1k
12480,2885.6300000000006,2.737999999999999,11.233333333333333,£1k - £5k
12481,5014.860000000003,2.8449523809523796,15.514285714285714,£5k - £10k
12483,1873.1300000000006,2.3362499999999993,15.055555555555555,£1k - £5k
12484,3907.2699999999973,2.8961849710982714,6.254335260115607,£1k - £5k
12488,1244.6600000000003,3.470555555555554,9.74074074074074,£1k - £5k
12489,298.93,5.0442857142857145,7.357142857142857,< £1k
12490,4859.930000000001,2.0414893617021264,12.906382978723403,£1k - £5k
12491,424.4000000000001,2.792000000000001,10.32,< £1k
12492,227.20999999999998,1.7194444444444446,10.555555555555555,< £1k
12493,398.79,4.261363636363637,9.318181818181818,< £1k
12494,995.3500000000006,2.9342857142857137,8.857142857142858,< £1k
12497,953.1,0.8338461538461538,94.6923076923077,< £1k
12498,349.7,2.8833333333333337,7.428571428571429,< £1k
12500,4023.2699999999995,3.6842592592592585,49.25925925925926,£1k - £5k
12501,1945.6799999999992,2.3227672955974854,10.779874213836479,£1k - £5k
12502,2995.870000000001,5.665563380281696,5.591549295774648,£1k - £5k
12504,60.00000000000003,8.835714285714285,3.4285714285714284,< £1k
12506,73.50000000000003,3.195652173913045,1.0,< £1k
12507,1006.0599999999998,2.3985714285714286,42.142857142857146,£1k - £5k
12508,398.27000000000004,1.720434782608696,3.9420289855072466,< £1k
12509,158.5,3.4916666666666667,9.0,< £1k
12510,814.57,2.7319354838709686,11.193548387096774,< £1k
12512,138.03000000000006,2.579411764705883,2.911764705882353,< £1k
12513,532.7900000000001,1.7877142857142856,12.942857142857143,< £1k
12514,1017.6800000000002,3.296862745098039,8.627450980392156,£1k - £5k
12515,278.7,4.900000000000001,8.533333333333333,< £1k
12516,1186.06,1.4529166666666666,36.166666666666664,£1k - £5k
12517,2284.890000000001,2.1819081272084775,4.72791519434629,£1k - £5k
12518,1840.8899999999996,2.200084033613444,10.974789915966387,£1k - £5k
12519,286.84,2.1082352941176468,10.588235294117647,< £1k
12520,2294.509999999999,2.9072666666666636,9.426666666666666,£1k - £5k
12521,545.6800000000001,2.5902702702702705,8.27027027027027,< £1k
12522,156.72000000000003,2.401,19.2,< £1k
12523,1655.5700000000004,4.673207547169809,8.075471698113208,£1k - £5k
12524,3945.72,2.02985294117647,26.977941176470587,£1k - £5k
12526,1172.6600000000003,2.7076470588235297,9.176470588235293,£1k - £5k
12527,330.71000000000004,2.0429411764705883,13.705882352941176,< £1k
12528,1634.2800000000002,4.543146067415729,8.247191011235955,£1k - £5k
12530,1461.6299999999997,3.0073437500000004,13.921875,£1k - £5k
12531,125.22,3.8094117647058825,2.6470588235294117,< £1k
12532,313.83,2.7446666666666673,10.066666666666666,< £1k
12534,981.1800000000001,2.794032258064515,10.403225806451612,< £1k
12535,716.3500000000001,4.451470588235294,6.4411764705882355,< £1k
12536,4151.260000000004,2.8425373134328367,9.970149253731343,£1k - £5k
12538,363.95,3.6433333333333344,9.095238095238095,< £1k
12539,5568.349999999995,4.176520146520155,7.571428571428571,£5k - £10k
12540,11489.039999999994,3.0158189655172474,14.25,> £10k
12541,841.1800000000002,2.1228571428571423,13.775510204081632,< £1k
12544,299.7,2.8563157894736846,6.842105263157895,< £1k
12545,832.3899999999999,3.0247916666666668,10.770833333333334,< £1k
12546,1001.5000000000002,2.4411764705882346,9.0,£1k - £5k
12547,151.8,1.2666666666666664,22.0,< £1k
12548,67.19999999999999,1.4,12.0,< £1k
12550,824.8299999999994,2.6455357142857143,10.071428571428571,< £1k
12551,168.0,1.6800000000000002,10.0,< £1k
12552,317.81999999999994,7.49,4.473684210526316,< £1k
12553,3238.2499999999995,2.4373262032085536,10.165775401069519,£1k - £5k
12556,603.7099999999997,2.662314049586775,2.958677685950413,< £1k
12557,11990.96,2.176666666666667,132.84848484848484,> £10k
12558,2.6645352591003757e-14,1.25,0.0,< £1k
12559,500.21,3.2990476190476192,13.285714285714286,< £1k
12560,1885.39,2.566972477064219,9.779816513761467,£1k - £5k
12561,238.85,2.9643750000000004,11.0625,< £1k
12562,3385.740000000002,2.5442236024844718,10.91304347826087,£1k - £5k
12564,402.9000000000001,4.955,6.5,< £1k
12565,131.17,2.411,7.5,< £1k
12566,292.70000000000005,3.2168421052631584,13.736842105263158,< £1k
12567,8322.939999999999,3.106263736263746,8.89010989010989,£5k - £10k
12569,3128.99,2.9598101265822763,11.018987341772151,£1k - £5k
12571,519.6099999999999,1.3205882352941172,15.382352941176471,< £1k
12572,896.7200000000003,3.8894999999999986,7.4,< £1k
12573,160.54,2.096428571428572,3.0,< £1k
12574,182.45000000000002,3.920000000000001,5.9,< £1k
12576,1306.9799999999998,2.41067415730337,10.831460674157304,£1k - £5k
12577,591.4500000000003,1.8389115646258507,3.163265306122449,< £1k
12578,2361.36,2.6864406779660994,9.805084745762711,£1k - £5k
12579,374.71999999999997,2.7851724137931044,9.517241379310345,< £1k
12580,379.7,1.9382608695652177,10.26086956521739,< £1k
12581,179.70999999999998,1.8135714285714286,11.428571428571429,< £1k
12582,351.3599999999999,1.7550000000000001,14.8,< £1k
12583,6629.339999999994,2.141617021276594,21.182978723404254,£5k - £10k
12584,1809.9500000000005,7.280800000000013,2.808,£1k - £5k
12585,1766.809999999999,3.1921052631578926,13.115789473684211,£1k - £5k
12586,179.94,4.55,6.416666666666667,< £1k
12587,104.0,2.08,16.666666666666668,< £1k
12588,174.9,6.199999999999999,5.777777777777778,< £1k
12589,574.6800000000001,3.684848484848486,9.151515151515152,< £1k
12590,9338.380000000003,2.8356521739130436,62.0,£5k - £10k
12591,368.84999999999985,2.8120000000000003,9.0,< £1k
12592,401.59999999999997,1.475,18.0,< £1k
12593,382.09999999999997,1.8849999999999998,10.2,< £1k
12594,3208.219999999998,2.2344736842105246,15.543859649122806,£1k - £5k
12596,450.27,2.5180000000000007,18.72,< £1k
12597,3067.130000000001,3.5262380952381003,10.30952380952381,£1k - £5k
12598,2786.679999999998,2.2349218749999995,15.0625,£1k - £5k
12599,888.5800000000004,1.0867272727272732,17.236363636363638,< £1k
12600,2311.04,3.154074074074074,14.037037037037036,£1k - £5k
12601,479.56,4.15875,9.958333333333334,< £1k
12602,153.12000000000003,1.9708333333333339,13.5,< £1k
12603,613.1999999999999,10.95,56.0,< £1k
12604,236.17999999999995,1.5639999999999994,13.333333333333334,< £1k
12605,-7.5,1.8,-1.3333333333333333,> £10k
12607,3.339550858072471e-13,2.157722772277227,0.0,< £1k
12609,964.8500000000001,2.7556140350877207,11.210526315789474,< £1k
12610,1705.9900000000007,3.7174766355140174,9.514018691588785,£1k - £5k
12611,1193.32,2.675076923076922,13.015384615384615,£1k - £5k
12612,607.5900000000001,3.812000000000001,12.45,< £1k
12613,2966.9799999999977,2.5516352201257844,9.949685534591195,£1k - £5k
12614,315.59999999999997,5.610000000000001,3.8,< £1k
12615,2093.1900000000005,2.4991089108910876,13.514851485148515,£1k - £5k
12616,585.2500000000001,3.2338235294117657,7.911764705882353,< £1k
12617,355.5300000000002,1.903095238095238,5.071428571428571,< £1k
12618,137.31,3.3019999999999996,9.5,< £1k
12619,2908.81,1.45593023255814,38.80232558139535,£1k - £5k
12620,1303.4099999999999,1.9736263736263726,12.956043956043956,£1k - £5k
12621,12334.070000000002,2.301864035087724,16.08114035087719,> £10k
12622,162.09999999999997,4.513,6.8,< £1k
12623,269.1,1.724705882352941,11.117647058823529,< £1k
12624,569.1300000000001,3.0872222222222225,9.75,< £1k
12625,2362.3199999999997,1.7799999999999991,17.761363636363637,£1k - £5k
12626,5722.349999999997,2.3825503355704742,11.11744966442953,£5k - £10k
12627,4082.5300000000016,2.5344642857142836,12.1875,£1k - £5k
12628,715.6099999999999,2.603500000000001,11.05,< £1k
12630,1030.8800000000003,3.340806451612902,8.741935483870968,£1k - £5k
12631,480.50000000000017,3.3550000000000013,7.733333333333333,< £1k
12633,1906.6299999999997,2.578585858585859,11.474747474747474,£1k - £5k
12635,1509.1799999999998,2.2093939393939404,11.737373737373737,£1k - £5k
12637,5809.25,2.5338205128205114,7.6461538461538465,£5k - £10k
12638,511.69,1.5747368421052632,15.078947368421053,< £1k
12639,366.1,3.2476190476190476,9.428571428571429,< £1k
12640,994.5799999999999,4.9799999999999995,6.02,< £1k
12641,145.9,3.2944444444444447,7.888888888888889,< £1k
12642,905.26,2.608181818181819,12.409090909090908,< £1k
12643,3041.6400000000003,1.9172222222222226,99.33333333333333,£1k - £5k
12644,477.9100000000001,2.804516129032259,10.483870967741936,< £1k
12645,1611.3800000000008,1.7180000000000002,15.2,£1k - £5k
12646,1346.9700000000003,2.3871111111111114,19.933333333333334,£1k - £5k
12647,3093.92,4.143620689655169,11.96551724137931,£1k - £5k
12648,300.05,2.431,7.95,< £1k
12649,549.7099999999999,1.642258064516129,18.419354838709676,< £1k
12650,242.44,1.0889473684210524,13.157894736842104,< £1k
12651,114.00000000000003,2.2444444444444445,8.666666666666666,< £1k
12652,788.5299999999997,2.5304000000000006,9.9,< £1k
12653,2209.8500000000004,2.59093023255814,21.372093023255815,£1k - £5k
12654,529.98,2.822941176470589,7.647058823529412,< £1k
12656,3550.720000000002,3.9378399999999942,13.472,£1k - £5k
12657,1008.0599999999998,4.087115384615382,12.423076923076923,£1k - £5k
12658,632.0500000000001,3.717714285714287,9.057142857142857,< £1k
12659,73.68,2.135,26.0,< £1k
12660,227.10000000000002,2.6874999999999996,10.5,< £1k
12662,3511.0799999999977,2.529234234234235,9.112612612612613,£1k - £5k
12664,4391.879999999999,3.362142857142857,42.42857142857143,£1k - £5k
12665,43.75,1.25,11.666666666666666,< £1k
12666,-227.44,4.03,-28.0,> £10k
12667,460.12999999999994,2.4875000000000003,12.21875,< £1k
12668,3113.180000000001,3.0478048780487783,9.512195121951219,£1k - £5k
12669,1427.73,2.1997959183673466,11.26530612244898,£1k - £5k
12670,2734.1499999999996,2.370786516853933,15.47191011235955,£1k - £5k
12672,225.9,3.7900000000000005,7.8,< £1k
12673,574.52,2.560731707317074,8.512195121951219,< £1k
12674,1793.3100000000002,2.5135632183908045,12.586206896551724,£1k - £5k
12676,1091.39,1.9556410256410266,17.025641025641026,£1k - £5k
12678,16441.260000000002,2.7916352201257855,68.40880503144655,> £10k
12679,896.6700000000004,2.7525000000000004,10.01923076923077,< £1k
12680,790.81,2.758571428571429,8.959183673469388,< £1k
12681,12309.59,2.64479935794543,11.945425361155698,> £10k
12682,11028.219999999998,2.9169959677419417,11.098790322580646,> £10k
12683,7357.089999999998,2.2986819484240693,13.896848137535816,£5k - £10k
12684,2073.6299999999997,1.4620408163265313,20.132653061224488,£1k - £5k
12685,2575.0800000000004,2.477814569536422,9.980132450331126,£1k - £5k
12686,71.14,0.8016666666666667,17.666666666666668,< £1k
12688,4873.810000000005,4.124736842105265,17.707602339181285,£1k - £5k
12689,1139.6100000000001,2.419142857142858,8.885714285714286,£1k - £5k
12690,335.00999999999993,4.695333333333333,6.866666666666666,< £1k
12691,927.8,2.635185185185185,14.37037037037037,< £1k
12693,686.9599999999999,4.158648648648649,6.54054054054054,< £1k
12694,761.6699999999998,3.096,14.371428571428572,< £1k
12695,582.1,4.785555555555557,8.148148148148149,< £1k
12697,739.0200000000002,2.26675,12.35,< £1k
12700,4525.990000000006,2.386856060606058,11.151515151515152,£1k - £5k
12701,725.7099999999999,2.506078431372549,13.215686274509803,< £1k
12702,201.0,4.300000000000001,4.7272727272727275,< £1k
12703,256.69999999999993,1.921428571428572,7.619047619047619,< £1k
12704,1740.8400000000001,3.527160493827159,12.234567901234568,£1k - £5k
12705,6328.240000000003,2.56213450292398,11.538011695906432,£5k - £10k
12707,603.42,3.2366666666666672,7.757575757575758,< £1k
12708,2346.3200000000006,3.3199390243902442,7.652439024390244,£1k - £5k
12709,8989.749999999995,3.483745019920322,15.203187250996017,£5k - £10k
12710,1004.5700000000006,2.2864473684210513,11.078947368421053,£1k - £5k
12712,3791.6299999999983,5.368203125000003,7.9609375,£1k - £5k
12713,794.5499999999998,2.0845945945945945,13.64864864864865,< £1k
12714,4294.859999999994,2.0846456692913384,11.992125984251969,£1k - £5k
12715,273.86,1.5719999999999996,9.75,< £1k
12716,963.4899999999996,2.208059701492538,10.492537313432836,< £1k
12717,830.98,2.9594339622641503,9.471698113207546,< £1k
12718,202.25000000000003,1.8733333333333333,11.166666666666666,< £1k
12719,536.0999999999999,2.837500000000001,8.925,< £1k
12720,5065.280000000004,2.176473988439307,13.346820809248555,£5k - £10k
12721,2358.9800000000005,2.5410126582278454,12.272151898734178,£1k - £5k
12722,886.33,4.1655357142857135,9.982142857142858,< £1k
12723,707.0699999999998,2.9847058823529413,6.367647058823529,< £1k
12724,923.41,2.5555102040816333,8.959183673469388,< £1k
12725,371.79999999999995,3.0652173913043486,7.043478260869565,< £1k
12726,2411.1000000000004,1.1558119658119659,26.76923076923077,£1k - £5k
12727,3425.7000000000007,2.4242857142857117,15.458646616541353,£1k - £5k
12728,728.3299999999998,3.3997619047619048,9.833333333333334,< £1k
12729,417.0100000000001,3.1296000000000004,9.24,< £1k
12731,18660.410000000007,3.2790909090909097,30.396363636363635,> £10k
12732,218.2600000000001,2.206363636363637,10.0,< £1k
12733,383.95,3.372727272727273,6.2272727272727275,< £1k
12734,110.39999999999999,1.185,22.0,< £1k
12735,689.5699999999998,4.802439024390242,8.853658536585366,< £1k
12736,144.0,1.4400000000000002,56.0,< £1k
12738,137.35,2.5450000000000004,14.7,< £1k
12739,975.5400000000001,3.1032432432432433,13.108108108108109,< £1k
12740,427.5999999999999,2.074074074074074,12.666666666666666,< £1k
12743,546.4299999999997,3.038582089552236,2.3805970149253732,< £1k
12744,9120.390000000001,3.6794883720930245,24.344186046511627,£5k - £10k
12747,4196.010000000001,4.367864077669898,12.37864077669903,£1k - £5k
12748,30486.53000000043,2.3736513086740323,5.186242699545749,> £10k
12749,3868.2000000000016,5.071428571428579,6.1558441558441555,£1k - £5k
12750,275.88,4.620000000000001,9.133333333333333,< £1k
12752,4366.779999999999,2.2941509433962266,42.679245283018865,£1k - £5k
12753,21024.010000000002,2.3321304347826093,48.91304347826087,> £10k
12754,3010.74,1.1250793650793658,102.87301587301587,£1k - £5k
12755,2220.7499999999995,4.529999999999999,173.4,£1k - £5k
12756,112.08000000000001,0.7425,36.0,< £1k
12757,4184.200000000004,2.1644535519125676,6.508196721311475,£1k - £5k
12758,2791.590000000001,1.7006185567010308,22.010309278350515,£1k - £5k
12759,1411.4400000000007,2.8311956521739114,9.717391304347826,£1k - £5k
12762,1702.5200000000004,1.981940298507463,18.208955223880597,£1k - £5k
12763,494.08,1.7716666666666663,17.555555555555557,< £1k
12764,1693.8800000000003,5.387555555555553,8.577777777777778,£1k - £5k
12766,6457.63,2.74493464052288,11.852941176470589,£5k - £10k
12769,1143.6000000000001,4.456250000000001,11.125,£1k - £5k
12770,1351.4499999999998,2.6249999999999996,61.916666666666664,£1k - £5k
12772,752.4700000000004,3.2507407407407403,10.203703703703704,< £1k
12775,1246.2400000000002,2.944677419354838,13.64516129032258,£1k - £5k
12778,693.2299999999999,1.874318181818181,18.568181818181817,< £1k
12779,3868.700000000003,3.68937106918239,12.553459119496855,£1k - £5k
12781,671.72,1.576785714285714,21.142857142857142,< £1k
12782,1881.3200000000008,2.601568627450978,10.352941176470589,£1k - £5k
12783,1295.8700000000001,3.7584615384615367,7.833333333333333,£1k - £5k
12784,518.42,2.3670689655172414,5.137931034482759,< £1k
12785,249.70999999999998,2.9771428571428564,9.0,< £1k
12787,418.65999999999997,2.0564705882352943,15.176470588235293,< £1k
12789,76.85000000000001,25.61666666666667,1.0,< £1k
12790,294.9200000000001,3.3959999999999995,8.2,< £1k
12791,177.60000000000002,1.85,96.0,< £1k
12792,344.54,2.489166666666667,8.958333333333334,< £1k
12793,461.48,1.7200000000000002,13.272727272727273,< £1k
12794,860.4099999999999,2.077111111111112,13.155555555555555,< £1k
12795,318.4800000000001,6.133076923076923,4.923076923076923,< £1k
12797,166.18,2.9731250000000005,4.875,< £1k
12798,6977.039999999999,1.0474999999999999,657.0,£5k - £10k
12802,382.58,1.97,12.0,< £1k
12808,455.65000000000015,3.1588888888888893,6.925925925925926,< £1k
12809,400.36,3.4872,8.64,< £1k
12811,458.85,2.5642857142857145,8.107142857142858,< £1k
12812,229.63999999999993,2.0686666666666667,10.933333333333334,< £1k
12814,85.92,1.79,48.0,< £1k
12815,863.4599999999999,3.863777777777777,8.311111111111112,< £1k
12816,452.20000000000005,6.524074074074073,4.62962962962963,< £1k
12817,126.03999999999999,2.763333333333333,17.333333333333332,< £1k
12818,1157.8799999999999,4.118,60.93333333333333,£1k - £5k
12820,942.3399999999999,1.904745762711865,12.23728813559322,< £1k
12821,92.72,2.4983333333333335,11.666666666666666,< £1k
12822,918.9799999999999,2.953404255319149,11.659574468085106,< £1k
12823,1759.5,7.65,46.0,£1k - £5k
12824,397.11999999999995,2.5356,9.28,< £1k
12826,1468.1199999999997,1.9188297872340445,11.212765957446809,£1k - £5k
12827,430.15,2.8680000000000008,7.88,< £1k
12828,1018.7100000000003,3.0899999999999985,8.821428571428571,£1k - £5k
12829,253.05,12.833333333333334,31.25,< £1k
12830,6814.640000000001,1.0863157894736846,259.1578947368421,£5k - £10k
12831,215.05,3.066666666666667,15.0,< £1k
12832,383.03000000000003,2.9288888888888898,7.222222222222222,< £1k
12833,417.37999999999994,5.441250000000001,6.5,< £1k
12834,312.38,4.893888888888889,6.111111111111111,< £1k
12836,2612.8599999999988,4.287828571428579,6.08,£1k - £5k
12837,134.1,6.7458333333333345,2.0,< £1k
12838,683.1299999999994,2.3197560975609752,2.9186991869918697,< £1k
12839,5588.120000000003,1.919365079365083,12.079365079365079,£5k - £10k
12840,2714.269999999999,2.0479310344827617,12.974137931034482,£1k - £5k
12841,3876.399999999998,2.382050113895222,6.111617312072893,£1k - £5k
12842,1118.99,4.33029411764706,16.08823529411765,£1k - £5k
12843,1680.76,3.4112037037037015,6.972222222222222,£1k - £5k
12844,325.9599999999999,2.6311538461538464,2.4038461538461537,< £1k
12845,354.09000000000003,2.79037037037037,7.555555555555555,< £1k
12847,871.5399999999998,1.3392307692307701,9.989010989010989,< £1k
12849,1033.25,2.961224489795918,12.346938775510203,£1k - £5k
12851,135.17999999999995,1.9466000000000006,2.18,< £1k
12852,299.75,3.5450000000000004,7.25,< £1k
12853,1881.6999999999998,4.256428571428571,9.30952380952381,£1k - £5k
12854,1289.1500000000003,2.961391304347824,5.408695652173913,£1k - £5k
12855,38.1,1.55,10.0,< £1k
12856,2162.680000000001,2.5737539432176675,3.3943217665615144,£1k - £5k
12857,1106.4000000000003,4.142391304347824,7.456521739130435,£1k - £5k
12863,504.20000000000005,4.228333333333333,31.0,< £1k
12864,147.12,0.6566666666666666,72.0,< £1k
12865,1548.0699999999993,3.0910416666666656,9.135416666666666,£1k - £5k
12866,499.11999999999995,3.992400000000001,6.68,< £1k
12867,3990.4699999999953,1.335854545454544,7.7727272727272725,£1k - £5k
12868,1607.0600000000009,2.611682242990652,8.672897196261681,£1k - £5k
12870,-14.899999999999999,7.449999999999999,-1.0,> £10k
12871,380.64000000000004,2.110909090909091,18.181818181818183,< £1k
12872,599.9699999999998,2.4956060606060597,4.833333333333333,< £1k
12873,374.0,4.0375000000000005,32.0,< £1k
12875,343.2300000000001,0.17,1009.5,< £1k
12876,2053.0199999999995,1.947349397590361,23.253012048192772,£1k - £5k
12877,1535.7700000000007,1.8988961038961027,7.64935064935065,£1k - £5k
12878,841.6399999999999,2.0006122448979595,10.938775510204081,< £1k
12879,552.57,2.018333333333333,30.25,< £1k
12881,298.0,32.97142857142857,3.0,< £1k
12882,1463.0399999999995,6.437692307692307,18.923076923076923,£1k - £5k
12883,703.4700000000001,5.926904761904759,4.666666666666667,< £1k
12884,309.05000000000007,15.984285714285715,6.142857142857143,< £1k
12885,1158.2699999999995,3.778611111111111,9.083333333333334,£1k - £5k
12886,1351.0900000000001,3.7449999999999974,8.848837209302326,£1k - £5k
12888,313.77,5.932857142857143,9.714285714285714,< £1k
12890,380.46999999999997,1.8129268292682934,3.158536585365854,< £1k
12891,331.0,0.3666666666666667,316.6666666666667,< £1k
12893,188.14,2.210882352941176,2.823529411764706,< £1k
12895,347.29999999999995,3.308333333333334,8.5,< £1k
12897,216.5,2.7,27.5,< £1k
12901,16316.139999999998,1.5369918699186988,173.16260162601625,> £10k
12902,138.68,5.619,6.6,< £1k
12904,509.57999999999976,3.084999999999999,4.194444444444445,< £1k
12906,2919.809999999999,2.551904761904761,27.761904761904763,£1k - £5k
12908,360.0,0.6333333333333334,200.0,< £1k
12909,2128.83,6.693854166666669,13.229166666666666,£1k - £5k
12910,3075.0400000000013,2.0927999999999995,22.56,£1k - £5k
12912,1662.3,2.7191666666666663,27.916666666666668,£1k - £5k
12913,2453.6299999999997,2.4216666666666673,29.520833333333332,£1k - £5k
12915,363.65,6.788636363636363,4.2272727272727275,< £1k
